id,name,city_name,country_id,cancelled,year,month,day,end_year,end_month,end_day
EkatCubeSpring2019,EkatCube Spring 2019,Yekaterinburg,Russia,0,2019,3,2,2019,3,3
EkatSummer2018,Ekat Summer 2018,Yekaterinburg,Russia,0,2018,7,21,2018,7,22
EkbOpen2015,Ekb Open 2015,Ekaterinburg,Russia,0,2015,1,10,2015,1,11
EkekoCubing2023,Ekeko Cubing 2023,La Paz,Bolivia,0,2023,1,21,2023,1,22
EkekoRubik2018,Ekeko Rubik 2018,La Paz,Bolivia,0,2018,1,13,2018,1,14
EkeroOpen2023,Ekerö Open 2023,Ekerö,Sweden,0,2023,11,19,2023,11,19
EkeroOpen2026,Ekerö Open 2026,Ekerö,Sweden,0,2026,1,31,2026,1,31
EkibastuzOpen2024,Ekibastuz Open 2024,Ekibastuz,Kazakhstan,0,2024,5,12,2024,5,12
EkonomikElektrykCubeRace2018,Ekonomik Elektryk Cube Race 2018,Opole,Poland,0,2018,10,6,2018,10,7
ElCafecitoGuatemala2022,El Cafecito Guatemala 2022,Guatemala City,Guatemala,0,2022,8,20,2022,8,21
ElCarmenDeViboral2019,El Carmen De Viboral 2019,El Carmen De Viboral,Colombia,0,2019,2,23,2019,2,24
ElCarmendeViboral2023,El Carmen de Viboral 2023,"El Carmen de Viboral, Antioquia",Colombia,0,2023,1,21,2023,1,22
ElCarmendeViboralII2023,El Carmen de Viboral II 2023,"El Carmen de Viboral, Antioquia",Colombia,0,2023,11,5,2023,11,5
ElCentinelaMexicali2024,El Centinela Mexicali 2024,Mexicali,Mexico,0,2024,12,14,2024,12,15
ElCentinelaMexicali2025,El Centinela Mexicali 2025,"Mexicali, Baja California",Mexico,0,2025,11,15,2025,11,16
ElCocaOpen2025,El Coca Open 2025,El Coca,Ecuador,0,2025,11,8,2025,11,8
ElCorazondeLaAxarquia2025,El Corazón de La Axarquía 2025,"La Viñuela, Málaga ",Spain,0,2025,4,12,2025,4,13
ElCorazondeLaAxarquiaII2025,El Corazón de La Axarquía II 2025,"Vélez - Málaga, Málaga",Spain,0,2025,10,18,2025,10,19
ElCUBOTourSanMiguel2022,El CUBO Tour San Miguel 2022,San Miguel,El Salvador,0,2022,12,11,2022,12,11
ElCUBOTourSantaAna2023,El CUBO Tour Santa Ana 2023,Santa Ana,El Salvador,0,2023,5,21,2023,5,21
ElCUBOTourZacamil2022,El CUBO Tour Zacamil 2022,San Salvador,El Salvador,0,2022,11,26,2022,11,27
ElEjidoOpen2025,El Ejido Open 2025,"El Ejido, Almería",Spain,0,2025,3,15,2025,3,16
ElektrykCubeRace2016,Elektryk Cube Race 2016,Opole,Poland,0,2016,10,8,2016,10,8
ElektrykCubeRace2022,Elektryk Cube Race 2022,Opole,Poland,0,2022,11,12,2022,11,13
ElEscorialOpen2016,El Escorial Open 2016,Madrid,Spain,0,2016,5,28,2016,5,29
ElEscorialOpen2017,El Escorial Open 2017,Madrid,Spain,0,2017,5,13,2017,5,14
ElEscorialOpen2018,El Escorial Open 2018,"El Escorial, Madrid",Spain,0,2018,6,16,2018,6,17
ElisaKulmaOpen2017,Elisa Kulma Open 2017,Helsinki,Finland,0,2017,1,14,2017,1,14
ElisaKulmaOpen2019,Elisa Kulma Open 2019,Helsinki,Finland,0,2019,1,12,2019,1,13
ElisaKulmaOpen2020,Elisa Kulma Open 2020,Helsinki,Finland,0,2020,1,11,2020,1,12
ElistaLyceum2019,Elista Lyceum 2019,"Elista, Republic of Kalmykia",Russia,0,2019,11,9,2019,11,10
EliteinEagan2024,Elite in Eagan 2024,"Eagan, Minnesota",USA,0,2024,2,11,2024,2,11
ElkCubing2018,Elk Cubing 2018,"Elkhorn, Wisconsin",USA,0,2018,3,18,2018,3,18
ElMasnouOpen2024,El Masnou Open 2024,El Masnou,Spain,0,2024,4,20,2024,4,20
ElmCityKubikon2023,Elm City Kubikon 2023,"Winchester, New Hampshire",USA,0,2023,9,24,2023,9,24
ElmiraMiracle2025,Elmira Miracle 2025,"Elmira, New York",USA,0,2025,12,21,2025,12,21
ElmiraWinter2026,Elmira Winter 2026,"Elmira, New York",USA,0,2026,2,7,2026,2,8
ElmsfordEveningI2026,Elmsford Evening I 2026,"Elmsford, New York",USA,0,2026,2,18,2026,2,18
ElmsfordEveningII2026,Elmsford Evening II 2026,"Elmsford, New York",USA,0,2026,3,11,2026,3,11
ElMuelleOpen2017,CC El Muelle Rubik Open 2017,Las Palmas de Gran Canaria,Spain,0,2017,9,16,2017,9,16
ElNorteCubeaPeru2019,El Norte Cubea Perú 2019,Trujillo,Peru,0,2019,11,9,2019,11,9
ElPalmarCubingFest2022,El Palmar Cubing Fest 2022,"Santa Ana, Santa Ana",El Salvador,0,2022,7,24,2022,7,24
ElPaso2025,El Paso 2025,"El Paso, Texas",USA,0,2025,6,14,2025,6,14
ElPorticoFacatativa2025,El Pórtico Facatativá 2025,Facatativá,Colombia,0,2025,6,7,2025,6,7
ElProgresoOpen2019,El Progreso Open 2019,El Progreso,Honduras,0,2019,9,29,2019,9,29
ElPuenteOpen2013,El Puente Open 2013,"City of Buenos Aires, Buenos Aires",Argentina,0,2013,4,27,2013,4,27
ElPuenteSanGil2023,El Puente San Gil 2023,"San Gil, Santander",Colombia,0,2023,4,16,2023,4,16
ElPuenteSanGil3x32023,El Puente San Gil 3x3 2023,San Gil,Colombia,0,2023,8,21,2023,8,21
ElsassOpen2018,Elsass Open 2018,Strasbourg,France,0,2018,4,28,2018,4,29
ElsassOpen2019,Elsass Open 2019,Strasbourg,France,0,2019,5,18,2019,5,19
ElsassOpen2020,Elsass Open 2020,Strasbourg,France,1,2020,5,8,2020,5,10
ElSolarValentinesDaySC2026,El Solar Valentine's Day SC 2026,Santa Cruz de la Sierra,Bolivia,0,2026,2,14,2026,2,14
ElTormesOpen2024,El Tormes Open 2024,"Santa Marta de Tormes, Salamanca",Spain,0,2024,9,28,2024,9,29
ElTormesOpen2025,El Tormes Open 2025,"Santa Marta de Tormes, Salamanca",Spain,0,2025,9,20,2025,9,21
ElyuCubeClash2024,Elyu Cube Clash 2024,"City of San Fernando, La Union",Philippines,0,2024,3,28,2024,3,28
ElyuCubeClashII2025,Elyu Cube Clash II 2025,"San Fernando City, La Union",Philippines,0,2025,8,2,2025,8,2
ElyuSides2024,Elyu Sides 2024,San Fernando City,Philippines,0,2024,11,30,2024,11,30
EmAmmoMiaCubatAsee2025,Em Ammò Mia Cubat Asee 2025,Ponte Tresa (TI),Switzerland,0,2025,8,23,2025,8,24
EmiratesOpen2017,Emirates Open 2017,Dubai,United Arab Emirates,0,2017,1,14,2017,1,14
EMKvaliFarum2024,EM Kval i Farum 2024,Farum,Denmark,0,2024,5,18,2024,5,18
EmpireStateALL11Stars2026,Empire State ALL11-Stars 2026,"Albany, New York",USA,0,2026,3,7,2026,3,8
EmpireStateFall2019,Empire State Fall 2019,"Albany, New York",USA,0,2019,10,12,2019,10,13
EmpireStateFall2022,Empire State Fall 2022,"Albany, New York",USA,0,2022,11,5,2022,11,6
EmpireStateFallFavorites2023,Empire State Fall Favorites 2023,"Albany, New York",USA,0,2023,10,14,2023,10,14
EmpireStateFallFocus2023,Empire State Fall Focus 2023,"Albany, New York",USA,0,2023,10,15,2023,10,15
EmpireStateNxN2024,Empire State NxN 2024,"Albany, New York",USA,0,2024,6,2,2024,6,2
EmpireStateSideEvents2024,Empire State Side Events 2024,"Albany, New York",USA,0,2024,3,24,2024,3,24
EmpireStateSpring2019,Empire State Spring 2019,"Albany, New York",USA,0,2019,4,20,2019,4,21
EmpireStateSpring2020,Empire State Spring 2020,"Albany, New York",USA,1,2020,4,11,2020,4,12
EmpireStateSpring2022,Empire State Spring 2022,"Albany, New York",USA,0,2022,4,30,2022,5,1
EmpireStateSpring2023,Empire State Spring 2023,"Albany, New York",USA,0,2023,4,8,2023,4,9
EmpireStateSpringSpecial2024,Empire State Spring Special 2024,"Albany, New York",USA,0,2024,4,27,2024,4,27
EmpireStateSpringSprint2024,Empire State Spring Sprint 2024,"Albany, New York",USA,0,2024,4,28,2024,4,28
EmpireStateSummerA2021,Empire State Summer A 2021,"Albany, New York",USA,0,2021,7,31,2021,7,31
EmpireStateSummerB2021,Empire State Summer B 2021,"Albany, New York",USA,0,2021,8,1,2021,8,1
EmpireStateWinter2024,Empire State Winter 2024,"Albany, New York",USA,0,2024,2,3,2024,2,4
EmpireStateWinter2025,Empire State Winter 2025,"Albany, New York",USA,0,2025,2,8,2025,2,9
EmpireStateWinterA2022,Empire State Winter A 2022,"Albany, New York",USA,0,2022,1,15,2022,1,15
EmpireStateWinterB2022,Empire State Winter B 2022,"Albany, New York",USA,0,2022,1,16,2022,1,16
EmpireStateWinterWarmup2023,Empire State Winter Warmup 2023,"Albany, New York",USA,0,2023,2,4,2023,2,4
EmpireStateWinterWhirl2023,Empire State Winter Whirl 2023,"Albany, New York",USA,0,2023,2,5,2023,2,5
EncantoSoacha2024,Encanto Soacha 2024,"Soacha, Cundinamarca",Colombia,0,2024,2,25,2024,2,25
EncantoSoachaII2024,Encanto Soacha II 2024,"Soacha, Cundinamarca",Colombia,0,2024,6,30,2024,6,30
EndofYearAnkara2024,End of Year Ankara 2024,Ankara,Turkey,0,2024,12,7,2024,12,8
EnergyCubeBialoleka2024,Energy Cube Białołęka 2024,Warszawa,Poland,0,2024,10,12,2024,10,13
EnergyCubeBialoleka2025,Energy Cube Białołęka 2025,Warszawa,Poland,0,2025,9,27,2025,9,28
EnergyCubeCiechanow2023,Energy Cube Ciechanów 2023,Ciechanów,Poland,0,2023,6,10,2023,6,11
EnergyCubeCiechanow2024,Energy Cube Ciechanów 2024,Ciechanów,Poland,0,2024,6,15,2024,6,16
EnergyCubeKolo2023,Energy Cube Koło 2023,Koło,Poland,0,2023,4,1,2023,4,2
EnergyCubeKonin2023,Energy Cube Konin 2023,Konin,Poland,0,2023,3,4,2023,3,5
EnergyCubeKonin2024,Energy Cube Konin 2024,Konin,Poland,0,2024,3,23,2024,3,24
EnergyCubeKonin2025,Energy Cube Konin 2025,Konin,Poland,0,2025,4,5,2025,4,6
EnergyCubeTomaszowMazowiecki2023,Energy Cube Tomaszów Mazowiecki 2023,Tomaszów Mazowiecki,Poland,0,2023,9,9,2023,9,10
EnergyCubeTomaszowMazowiecki2024,Energy Cube Tomaszów Mazowiecki 2024,Tomaszów Mazowiecki,Poland,0,2024,9,14,2024,9,15
EnergyCubeTomaszowMazowiecki2025,Energy Cube Tomaszów Mazowiecki 2025,Tomaszów Mazowiecki,Poland,0,2025,5,17,2025,5,18
EngineerOpen2011,Engineer Open 2011,"Dakshina Kannada, Karnataka",India,0,2011,10,29,2011,10,29
EnginerdsCubeOpen2018,Enginerds Cube Open 2018,"Kolkata, West Bengal",India,0,2018,10,6,2018,10,6
EnguasadosenNayarit2025,Enguasados en Nayarit 2025,"Tepic, Nayarit",Mexico,0,2025,10,10,2025,10,12
EnjoyableSydneyGathering2020,Enjoyable Sydney Gathering 2020,"Sydney, New South Wales",Australia,0,2020,3,7,2020,3,8
EnLilleSondagiIshoj2024,En Lille Søndag i Ishøj 2024,Ishøj,Denmark,0,2024,8,18,2024,8,18
EnsuesOpen2025,Ensuès Open 2025,Ensuès-la-Redonne,France,0,2025,10,18,2025,10,19
EntreRiosCubea2025,Entre Ríos Cubea 2025,"Paraná, Entre Ríos",Argentina,0,2025,5,24,2025,5,25
EPGYCaliforniaOpen2008,EPGY California Open 2008,"Stanford, California",USA,0,2008,2,16,2008,2,16
EPGYStanfordWinter2009,EPGY Stanford Winter 2009,"Stanford, California",USA,0,2009,2,14,2009,2,14
EphrataFall2025,Ephrata Fall 2025,"Ephrata, Pennsylvania",USA,0,2025,9,27,2025,9,27
EphrataSpring2026,Ephrata Spring 2026,"Ephrata, Pennsylvania",USA,0,2026,4,11,2026,4,11
ErandioTxikiOpen2023,Erandio TxikiOpen 2023,"Erandio, Bizkaia",Spain,0,2023,5,6,2023,5,6
ERAUSpeedcubingFall2019,ERAU Speedcubing Fall 2019,"Daytona Beach, Florida",USA,0,2019,10,19,2019,10,19
ERAUSpeedcubingSpring2018,ERAU Speedcubing Spring 2018,"Daytona Beach, Florida",USA,0,2018,3,31,2018,3,31
ErciyesWeekend2018,Erciyes Weekend 2018,Kayseri,Turkey,0,2018,7,21,2018,7,22
Eretum2EasterBoogaloo2023,Eretum 2: Easter Boogaloo 2023,"Monterotondo, Rome",Italy,0,2023,4,8,2023,4,8
EretumEasyPeasyEdition2023,Eretum 3.5: Easy Peasy Edition 2023,"Monterotondo, Rome",Italy,0,2023,7,9,2023,7,9
EretumI2024,Eretum I 2024,"Monterotondo, Roma",Italy,0,2024,2,18,2024,2,18
EretumI2025,Eretum I 2025,"Monterotondo, Roma",Italy,0,2025,1,25,2025,1,26
EretumIIEasterEdition2024,Eretum II: Easter Edition 2024,"Monterotondo, Roma",Italy,0,2024,3,30,2024,3,30
EretumIII2025,Eretum III 2025,"Monterotondo, Roma",Italy,0,2025,9,6,2025,9,7
EretumIIIMentalEdition2024,Eretum III: Mental Edition 2024,"Monterotondo, Rome",Italy,0,2024,5,19,2024,5,19
EretumIIIWCWarmup2023,Eretum III: WC Warmup 2023,"Monterotondo, Rome",Italy,0,2023,6,30,2023,7,2
EretumIV2023,Eretum IV: Don't Stop the Cubing Tonight 2023,"Monterotondo, Rome",Italy,0,2023,8,26,2023,8,27
EretumIV2025,Eretum IV 2025,"Monterotondo, Roma",Italy,0,2025,11,2,2025,11,2
EretumIWinterEdition2026,Eretum I: Winter Edition 2026,"Monterotondo, Roma",Italy,0,2026,2,7,2026,2,8
EretumMentalBreakdown2022,Eretum Mental Breakdown 2022,"Monterotondo, Rome",Italy,0,2022,11,27,2022,11,27
EretumOpen2014,Eretum Open 2014,Monterotondo,Italy,0,2014,11,2,2014,11,2
EretumOpen2015,Eretum Open 2015,Monterotondo,Italy,0,2015,1,11,2015,1,11
EretumOpen2017,Eretum Open 2017,Monterotondo,Italy,0,2017,5,27,2017,5,28
EretumOpen2018,Eretum Open 2018,Monterotondo,Italy,0,2018,3,10,2018,3,11
EretumOpen2023,Eretum Open 2023,"Monterotondo, Rome",Italy,0,2023,2,25,2023,2,26
EretumVI5432Edition2023,Eretum VI: 5-4-3-2 Edition 2023,"Monterotondo, Rome",Italy,0,2023,10,29,2023,10,29
EretumVIIFarewell2023,Eretum VII: Farewell 2023,"Monterotondo, Rome",Italy,0,2023,12,30,2023,12,30
EretumVMegamindEdition2023,Eretum V: Megamind Edition 2023,"Monterotondo, Rome",Italy,0,2023,9,23,2023,9,24
ErfurtOpen2013,Erfurt Open 2013,Erfurt,Germany,0,2013,6,1,2013,6,2
ErfurtOpen2014,Erfurt Open 2014,Erfurt,Germany,0,2014,6,7,2014,6,8
ErfurtOpen2015,Erfurt Open 2015,Erfurt,Germany,0,2015,5,16,2015,5,17
ErieSpring2025,Erie Spring 2025,"Erie, Pennsylvania",USA,0,2025,4,26,2025,4,26
ErlangenOpen2025,Erlangen Open 2025,Erlangen,Germany,0,2025,5,24,2025,5,24
ErlangenOpenII2025,Erlangen Open II 2025,Erlangen,Germany,0,2025,11,8,2025,11,9
ErlangenOpenIII2026,Erlangen Open III 2026,Erlangen,Germany,0,2026,2,15,2026,2,15
ErmeloCubingA2023,Ermelo Cubing A 2023,Ermelo,Netherlands,0,2023,4,22,2023,4,22
ErmeloCubingB2023,Ermelo Cubing B 2023,Ermelo,Netherlands,0,2023,4,23,2023,4,23
EsbjergOpen2025,Esbjerg Open 2025,Esbjerg,Denmark,0,2025,6,7,2025,6,7
Eskala2022,Eskala 2022,Guatemala City,Guatemala,0,2022,6,11,2022,6,12
EskisehirSpring2019,Eskişehir Spring 2019,Eskişehir,Turkey,0,2019,4,20,2019,4,21
EsporteporVitoria2024,Esporte por Vitória 2024,"Vitória, Espírito Santo",Brazil,0,2024,5,19,2024,5,19
EsportesdaMenteVitoria2024,Esportes da Mente Vitória 2024,"Vitória, Espírito Santo",Brazil,0,2024,11,3,2024,11,3
EspritCubeAngletPRNoel2025,Esprit Cube Anglet: PR Noël 2025,Anglet,France,0,2025,12,13,2025,12,14
EspritCubeBayonneOpen2020,Esprit Cube Bayonne Open 2020,Bayonne,France,1,2020,10,3,2020,10,4
EspritCubeLabenne2026,Esprit Cube Labenne 2026,Labenne,France,0,2026,5,30,2026,5,31
EspritCubeOpenBayonne2022,Esprit Cube Open Bayonne 2022,Bayonne,France,0,2022,10,15,2022,10,16
EspritCubeOpenBayonne2023, Esprit Cube Open Bayonne 2023,Bayonne,France,0,2023,10,14,2023,10,15
EspritCubeOpenBayonne2024, Esprit Cube Open Bayonne 2024,Bayonne,France,0,2024,9,28,2024,9,29
EsquentaMundial2015,Esquenta para o Mundial 2015,"Goiânia, Goiás",Brazil,0,2015,6,27,2015,6,27
EssenOpen2009,Essen Open 2009,Essen,Germany,0,2009,10,24,2009,10,24
EssexSpring2023,Essex Spring 2023,"South Woodham Ferrers, Essex",United Kingdom,0,2023,4,8,2023,4,9
EssexWinter2022,Essex Winter 2022,"South Woodham Ferrers, Essex",United Kingdom,0,2022,12,3,2022,12,4
EstanciaOpen2017,Estância Open 2017,"Poá, São Paulo",Brazil,0,2017,11,18,2017,11,18
EstcubesOpen2026,Estcubes Open 2026,Tallinn,Estonia,0,2026,1,17,2026,1,18
EstebanEcheverria2025,Abierto de Esteban Echeverría 2025,"Monte Grande, Buenos Aires",Argentina,0,2025,11,1,2025,11,2
EstellaLizarraOpen2024,Estella-Lizarra Open 2024,"Estella, Navarra",Spain,0,2024,6,22,2024,6,23
EstellaLizarraOpen2025,Estella-Lizarra Open 2025,"Estella, Navarra",Spain,0,2025,5,3,2025,5,4
EstonianChampionship2024,Estonian Championship 2024,Tallinn,Estonia,0,2024,10,4,2024,10,6
EstonianChampionship2025,Estonian Championship 2025,Tallinn,Estonia,0,2025,10,10,2025,10,12
EstonianOpen2009,Estonian Open 2009,Kose,Estonia,0,2009,11,7,2009,11,7
EstonianOpen2010,Estonian Open 2010,Kose,Estonia,0,2010,9,18,2010,9,19
EstonianOpen2011,Estonian Open 2011,Tallinn,Estonia,0,2011,10,8,2011,10,9
EstonianOpen2012,Estonian Open 2012,Tallinn,Estonia,0,2012,10,27,2012,10,28
EstonianOpen2013,Estonian Open 2013,Tallinn,Estonia,0,2013,10,12,2013,10,13
EstonianOpen2014,Estonian Open 2014,Tallinn,Estonia,0,2014,12,13,2014,12,13
EstonianOpen2015,Estonian Open 2015,Tallinn,Estonia,0,2015,9,5,2015,9,6
EstonianOpen2016,Estonian Open 2016,Tallinn,Estonia,0,2016,9,10,2016,9,10
EstonianOpen2017,Estonian Open 2017,Tallinn,Estonia,0,2017,9,9,2017,9,9
EstonianOpen2018,Estonian Open 2018,Tallinn,Estonia,0,2018,9,8,2018,9,9
EstonianOpen2019,Estonian Open 2019,Tallinn,Estonia,0,2019,9,21,2019,9,22
EstonianOpen2020,Estonian Open 2020,Tallinn,Estonia,0,2020,8,22,2020,8,23
EstonianOpen2021,Estonian Open 2021,Tallinn,Estonia,0,2021,10,30,2021,10,30
EstonianOpen2022,Estonian Open 2022,Tallinn,Estonia,0,2022,8,27,2022,8,28
EstonianOpen2023,Estonian Open 2023,Tallinn,Estonia,0,2023,9,23,2023,9,24
EtecCubatao2019,Etec Cubatão 2019,"Cubatão, São Paulo",Brazil,0,2019,10,19,2019,10,19
EtecCubatao2022,Etec Cubatão 2022,"Cubatão, São Paulo",Brazil,0,2022,11,5,2022,11,6
EtecCubatao2023,Etec Cubatão 2023,"Cubatão, São Paulo",Brazil,0,2023,9,23,2023,9,24
EtecCubatao2024,Etec Cubatão 2024,"Cubatão, São Paulo",Brazil,0,2024,10,19,2024,10,20
EtecPoa2018,Etec Poá 2018,"Poá, São Paulo",Brazil,0,2018,3,17,2018,3,17
EtnaOpen2016,Etna Open 2016,"Misterbianco, Catania",Italy,0,2016,12,18,2016,12,18
EtnaOpen2018,Etna Open 2018,Catania,Italy,0,2018,1,13,2018,1,14
EtnaOpen2019,Etna Open 2019,Catania,Italy,0,2019,5,4,2019,5,5
EtNytAriHvidovre2025,Et Nyt År i Hvidovre 2025,Hvidovre,Denmark,0,2025,1,4,2025,1,4
Eugene2016,Eugene 2016,"Eugene, Oregon",USA,0,2016,12,10,2016,12,10
Eugene3x3Mania2017,Eugene 3x3 Mania 2017,"Eugene, Oregon",USA,0,2017,4,8,2017,4,8
EugeneCubing2023,Eugene Cubing 2023,"Eugene, Oregon",USA,0,2023,7,8,2023,7,8
EugeneCubingSpring2025,Eugene Cubing Spring 2025,"Eugene, Oregon",USA,0,2025,3,8,2025,3,8
EugeneFall2017,Eugene Fall 2017,"Springfield, Oregon",USA,0,2017,10,14,2017,10,14
EugeneHarvestCubing2024,Eugene Harvest Cubing 2024,"Eugene, Oregon",USA,0,2024,10,5,2024,10,5
EugeneIceCubing2024,Eugene Ice Cubing 2024,"Eugene, Oregon",USA,0,2024,2,24,2024,2,24
EugeneSpring2018,Eugene Spring 2018,"Eugene, Oregon",USA,0,2018,3,31,2018,3,31
EugeneSpring2026,Eugene Spring 2026,"Eugene, Oregon",USA,0,2026,4,18,2026,4,18
EugeneWinterCubing2024,Eugene Winter Cubing 2024,"Eugene, Oregon",USA,1,2024,1,20,2024,1,20
Euro2004,European Rubik's Games Championship 2004,Amsterdam,Netherlands,0,2004,8,7,2004,8,8
Euro2006,European Rubik's Cube Championship 2006,Paris,France,0,2006,9,23,2006,9,24
Euro2008,European Championship 2008,Derio (Bilbao),Spain,0,2008,9,19,2008,9,21
Euro2010,European Rubik's Cube Championship 2010,Budapest,Hungary,0,2010,10,1,2010,10,3
Euro2012,European Rubik's Cube Championship 2012,Wrocław,Poland,0,2012,10,12,2012,10,14
Euro2014,Rubik's Cube European Championships 2014,Roskilde,Denmark,0,2014,8,8,2014,8,10
Euro2016,European Rubik's Cube Championship 2016,Prague,Czech Republic,0,2016,7,15,2016,7,17
Euro2018,WCA European Championship 2018,Madrid,Spain,0,2018,7,19,2018,7,22
Euro2020,WCA European Championship 2020,Almere - Amsterdam,Netherlands,1,2020,7,16,2020,7,19
Euro2022,Rubik's WCA European Championship 2022,Copenhagen,Denmark,0,2022,7,14,2022,7,17
Euro2024,Rubik's WCA European Championship 2024,"Pamplona, Navarra",Spain,0,2024,7,25,2024,7,28
Euro2026,Rubik's WCA European Championship 2026,Arnhem,Netherlands,0,2026,7,16,2026,7,19
EuropeFMCFriendsWinter2025,Europe FMC Friends - Winter 2025,Multiple cities,XE,0,2025,2,1,2025,2,1
EuropeFMCFriendsWinter2026,Europe FMC Friends Winter 2026,Multiple Cities,XE,0,2026,1,31,2026,1,31
EuskadiOpen2014,Euskadi Open 2014,Portugalete,Spain,0,2014,12,6,2014,12,7
EuskadiOpenPortugalete2018,Euskadi Open Portugalete 2018,Portugalete,Spain,0,2018,4,7,2018,4,8
EuskadiOpenPortugalete2019,Euskadi Open Portugalete 2019,Portugalete,Spain,0,2019,4,13,2019,4,14
EvanstonFall2023,Evanston Fall 2023,"Evanston, Illinois",USA,0,2023,10,21,2023,10,21
EvanstonFallFavoritesA2025,Evanston Fall Favorites A 2025,"Evanston, Illinois",USA,0,2025,12,6,2025,12,6
EvanstonFallFavoritesB2025,Evanston Fall Favorites B 2025,"Evanston, Illinois",USA,0,2025,12,6,2025,12,6
EvanstonFallMiniA2023,Evanston Fall Mini A 2023,"Evanston, Illinois",USA,0,2023,11,11,2023,11,11
EvanstonFallMiniB2023,Evanston Fall Mini B 2023,"Evanston, Illinois",USA,0,2023,11,11,2023,11,11
EvanstonFallMiniC2023,Evanston Fall Mini C 2023,"Evanston, Illinois",USA,0,2023,11,11,2023,11,11
EvanstonFridayNightFMC2024,Evanston Friday Night FMC 2024,"Evanston, Illinois",USA,0,2024,7,26,2024,7,26
EvanstonQualifier2025,Evanston Qualifier 2025,"Evanston, Illinois",USA,0,2025,5,16,2025,5,18
EvanstonSummerBigCubes2023,Evanston Summer Big Cubes 2023,"Evanston, Illinois",USA,0,2023,8,20,2023,8,20
EvanstonSummerSideEvents2023,Evanston Summer Side Events 2023,"Evanston, Illinois",USA,0,2023,8,27,2023,8,27
EvenBetterSydneyGathering2022,Even Better Sydney Gathering 2022,"Sydney, New South Wales",Australia,0,2022,9,24,2022,9,24
EvenDayinBacolod2022,Even Day in Bacolod 2022,"Bacolod City, Negros Occidental",Philippines,0,2022,9,24,2022,9,24
EventoalQbo2023,Evento al Qbo 2023,"Atlántida, Canelones",Uruguay,0,2023,7,15,2023,7,15
EversdalAutumn2024,Eversdal Autumn 2024,Cape Town,South Africa,0,2024,5,11,2024,5,11
EveryEventEire2019,Every Event Éire 2019,Balbriggan,Ireland,0,2019,11,2,2019,11,3
EverythinginEvanstonA2023,Everything in Evanston A 2023,"Evanston, Illinois",USA,0,2023,3,25,2023,3,25
EverythinginEvanstonB2023,Everything in Evanston B 2023,"Evanston, Illinois",USA,0,2023,3,26,2023,3,26
EverythingsBiggerinTexas2016,Everything's Bigger in Texas 2016,"Austin, Texas",USA,0,2016,11,19,2016,11,19
EverythingsBiggerinTexas2019,Everything's Bigger in Texas 2019,"Katy, Texas",USA,0,2019,7,6,2019,7,6
EvgeniyLeeMemorial2021,Evgeniy Lee Memorial 2021,Tashkent,Uzbekistan,0,2021,5,22,2021,5,23
EVOSportsExpoCubing2024,EVO Sports Expo Cubing - Santa Clara 2024,"Santa Clara, California",USA,0,2024,4,20,2024,4,20
EVOSportsExpoSantaClara2025,EVO Sports Expo Cubing - Santa Clara 2025,"Santa Clara, California",USA,0,2025,4,12,2025,4,12
EwaBeachLiiMalaki2026,ʻEwa Beach Liʻi Malaki 2026,"ʻEwa Beach, Hawaii",USA,0,2026,3,28,2026,3,28
ExceedinglyMinisota2025,Exceedingly Mini-sota 2025,"Maplewood, Minnesota",USA,0,2025,2,5,2025,2,5
ExcelliteCubeOpen2014,Excellite Cube Open 2014,"Mysuru, Karnataka",India,0,2014,6,22,2014,6,22
ExeterOpen2016,Exeter Open 2016,"Exeter, Devon",United Kingdom,0,2016,4,2,2016,4,3
ExeterSummer2023,Exeter Summer 2023,"Exeter, Devon",United Kingdom,0,2023,6,3,2023,6,4
Explorarubik2017,Explorarubik 2017,Coimbra,Portugal,0,2017,3,18,2017,3,18
ExtraRiseOpen2017,Extra Rise Open 2017,"Antipolo, Rizal",Philippines,0,2017,2,26,2017,2,26
ExtremelyMinisota2024,Extremely Mini-sota 2024,"Minneapolis, Minnesota",USA,0,2024,8,5,2024,8,5
EyesOpenOpenOtautahi2025,Eyes Open Open - Ōtautahi 2025,Christchurch,New Zealand,0,2025,9,20,2025,9,21
EZCubesSpring2017,EZ Cubes Spring 2017,"Fredericksburg, Virginia",USA,0,2017,5,27,2017,5,27
EzhouOpen2019,Ezhou Open 2019,"Ezhou, Hubei",China,0,2019,11,23,2019,11,24
FaaborgOpen2019,Faaborg Open 2019,Faaborg,Denmark,0,2019,7,27,2019,7,27
FabulousMinnesotaCompetition2015,Fabulous Minnesota Competition 2015,"Minneapolis, Minnesota",USA,0,2015,4,4,2015,4,4
FabulousMNCompetition2017,Fabulous MN Competition 2017,"White Bear Lake, Minnesota",USA,0,2017,4,15,2017,4,15
FacaMaispelasCriancas2019,Faça Mais pelas Crianças do Brasil 2019,Multiple cities,Brazil,0,2019,10,5,2019,10,5
